cod_municipio,nom_municipio,cod_departamento,nom_departamento,latitud,longitud
54206,CONVENCIÓN,54,NORTE DE SANTANDER,8.873159895,-73.20007769
54223,CUCUTILLA,54,NORTE DE SANTANDER,7.502182366,-72.79703447
54239,DURANIA,54,NORTE DE SANTANDER,7.746993206,-72.67208072
54245,EL CARMEN,54,NORTE DE SANTANDER,8.867990035,-73.34585922
54250,EL TARRA,54,NORTE DE SANTANDER,8.678263671,-73.0317597
54261,EL ZULIA,54,NORTE DE SANTANDER,8.081200092,-72.63152118
54313,GRAMALOTE,54,NORTE DE SANTANDER,7.906522991,-72.80705582
54344,HACARÍ,54,NORTE DE SANTANDER,8.361831987,-73.0782633
54347,HERRÁN,54,NORTE DE SANTANDER,7.493955781,-72.49269998
54377,LABATECA,54,NORTE DE SANTANDER,7.218372474,-72.48281514
54385,LA ESPERANZA,54,NORTE DE SANTANDER,7.695233593,-73.36139672
54398,LA PLAYA,54,NORTE DE SANTANDER,8.256757875,-73.18789327
54405,LOS PATIOS,54,NORTE DE SANTANDER,7.742291094,-72.52680784
54418,LOURDES,54,NORTE DE SANTANDER,7.963712759,-72.8467029
54480,MUTISCUA,54,NORTE DE SANTANDER,7.31694997,-72.76834584
54498,OCAÑA,54,NORTE DE SANTANDER,8.206637527,-73.33765033
54518,PAMPLONA,54,NORTE DE SANTANDER,7.379057623,-72.67590348
54520,PAMPLONITA,54,NORTE DE SANTANDER,7.48287886,-72.63515401
54553,PUERTO SANTANDER,54,NORTE DE SANTANDER,8.329138642,-72.41119066
54599,RAGONVALIA,54,NORTE DE SANTANDER,7.595355974,-72.50756622
54660,SALAZAR,54,NORTE DE SANTANDER,7.772747824,-72.86769959
54670,SAN CALIXTO,54,NORTE DE SANTANDER,8.414441404,-73.2176038
54673,SAN CAYETANO,54,NORTE DE SANTANDER,7.847872195,-72.60971203
54680,SANTIAGO,54,NORTE DE SANTANDER,7.889234454,-72.7182541
54720,SARDINATA,54,NORTE DE SANTANDER,8.215080767,-72.79580961
54743,SILOS,54,NORTE DE SANTANDER,7.180991879,-72.78617884
54800,TEORAMA,54,NORTE DE SANTANDER,8.760013794,-73.15714097
54810,TIBÚ,54,NORTE DE SANTANDER,8.713507237,-72.79925855
54820,TOLEDO,54,NORTE DE SANTANDER,7.225864961,-72.30593418
54871,VILLA CARO,54,NORTE DE SANTANDER,7.936293173,-72.98759418
54874,VILLA DEL ROSARIO,54,NORTE DE SANTANDER,7.718635863,-72.48361176
63001,ARMENIA,63,QUINDÍO,4.499501128,-75.72489985
63111,BUENAVISTA,63,QUINDÍO,4.366632382,-75.74403734
63130,CALARCÁ,63,QUINDÍO,4.467879428,-75.65674719
63190,CIRCASIA,63,QUINDÍO,4.604845344,-75.66688449
63212,CÓRDOBA,63,QUINDÍO,4.395975176,-75.65132308
63272,FILANDIA,63,QUINDÍO,4.669325347,-75.67146941
63302,GÉNOVA,63,QUINDÍO,4.180107773,-75.76056695
63401,LA TEBAIDA,63,QUINDÍO,4.426884849,-75.81927335
63470,MONTENEGRO,63,QUINDÍO,4.521890945,-75.81806594
63548,PIJAO,63,QUINDÍO,4.30397934,-75.68330417
63594,QUIMBAYA,63,QUINDÍO,4.610273497,-75.79205087
63690,SALENTO,63,QUINDÍO,4.611314654,-75.53092112
66001,PEREIRA,66,RISARALDA,4.803662773,-75.79579093
66045,APÍA,66,RISARALDA,5.139635357,-75.95353871
66075,BALBOA,66,RISARALDA,4.918349676,-75.94275386
66088,BELÉN DE UMBRÍA,66,RISARALDA,5.200398696,-75.86793893
66170,DOSQUEBRADAS,66,RISARALDA,4.842021144,-75.66993655
66318,GUÁTICA,66,RISARALDA,5.320295966,-75.80436659
66383,LA CELIA,66,RISARALDA,4.988127679,-76.00822678
66400,LA VIRGINIA,66,RISARALDA,4.904704187,-75.85208162
66440,MARSELLA,66,RISARALDA,4.942936185,-75.7532139
66456,MISTRATÓ,66,RISARALDA,5.414078141,-75.96135387
66572,PUEBLO RICO,66,RISARALDA,5.286295408,-76.07359421
66594,QUINCHÍA,66,RISARALDA,5.323906864,-75.71339683
66682,SANTA ROSA DE CABAL,66,RISARALDA,4.833789828,-75.54950174
66687,SANTUARIO,66,RISARALDA,5.076100313,-76.02286946
68001,BUCARAMANGA,68,SANTANDER,7.155833544,-73.11156997
68013,AGUADA,68,SANTANDER,6.182208476,-73.53038541
68020,ALBANIA,68,SANTANDER,5.788190519,-73.79236929
68051,ARATOCA,68,SANTANDER,6.716766585,-73.01162697
68077,BARBOSA,68,SANTANDER,5.955617327,-73.62345229
68079,BARICHARA,68,SANTANDER,6.647062543,-73.21518466
68081,BARRANCABERMEJA,68,SANTANDER,7.054074558,-73.78211646
68092,BETULIA,68,SANTANDER,7.033255886,-73.37872388
68101,BOLÍVAR,68,SANTANDER,6.181715586,-73.92065703
68121,CABRERA,68,SANTANDER,6.562543673,-73.25034892
68132,CALIFORNIA,68,SANTANDER,7.331565443,-72.95131825
68147,CAPITANEJO,68,SANTANDER,6.520200095,-72.67435203
68152,CARCASÍ,68,SANTANDER,6.659675274,-72.56968434
68160,CEPITÁ,68,SANTANDER,6.752465533,-72.92924629
68162,CERRITO,68,SANTANDER,6.903923173,-72.64536324
68167,CHARALÁ,68,SANTANDER,6.35099819,-73.06101382
68169,CHARTA,68,SANTANDER,7.282973001,-72.97829057
68176,CHIMA,68,SANTANDER,6.361627641,-73.40172144
68179,CHIPATÁ,68,SANTANDER,6.067944658,-73.63239132
68190,CIMITARRA,68,SANTANDER,6.40972961,-74.17030427
68207,CONCEPCIÓN,68,SANTANDER,6.76062337,-72.61815735
68209,CONFINES,68,SANTANDER,6.342314443,-73.25014013
68211,CONTRATACIÓN,68,SANTANDER,6.303116611,-73.50211527
68217,COROMORO,68,SANTANDER,6.234735779,-72.98176803
68229,CURITÍ,68,SANTANDER,6.608966483,-73.05897888
68235,EL CARMEN DE CHUCURÍ,68,SANTANDER,6.664260002,-73.56475288
68245,EL GUACAMAYO,68,SANTANDER,6.236115743,-73.4977605
68250,EL PEÑÓN,68,SANTANDER,6.123389691,-74.00040397
68255,EL PLAYÓN,68,SANTANDER,7.524284721,-73.18158192
68264,ENCINO,68,SANTANDER,6.079061224,-73.06206665
68266,ENCISO,68,SANTANDER,6.65824115,-72.68027939
68271,FLORIÁN,68,SANTANDER,5.801106291,-73.95524931
68276,FLORIDABLANCA,68,SANTANDER,7.079704598,-73.0679925
68296,GALÁN,68,SANTANDER,6.671810994,-73.32467124
68298,GÁMBITA,68,SANTANDER,5.924383558,-73.31939934
68307,GIRÓN,68,SANTANDER,6.976734127,-73.205267
68318,GUACA,68,SANTANDER,6.9434341,-72.82369873
68320,GUADALUPE,68,SANTANDER,6.233278248,-73.40977445
68322,GUAPOTÁ,68,SANTANDER,6.319299865,-73.33115275
68324,GUAVATÁ,68,SANTANDER,5.944894844,-73.72173671
68327,GÜEPSA,68,SANTANDER,6.04656148,-73.57847854
68344,HATO,68,SANTANDER,6.559878299,-73.36178841
68368,JESÚS MARÍA,68,SANTANDER,5.872705896,-73.78997419
68370,JORDÁN,68,SANTANDER,6.710814846,-73.1211236
68377,LA BELLEZA,68,SANTANDER,5.895724341,-74.04676575
68385,LANDÁZURI,68,SANTANDER,6.385234814,-73.78760899
68397,LA PAZ,68,SANTANDER,6.21737437,-73.62977195
68406,LEBRIJA,68,SANTANDER,7.204060063,-73.29138097
68418,LOS SANTOS,68,SANTANDER,6.812162934,-73.10785086
68425,MACARAVITA,68,SANTANDER,6.513745303,-72.58536492
68432,MÁLAGA,68,SANTANDER,6.720222349,-72.73841091
68444,MATANZA,68,SANTANDER,7.348778319,-73.05438997
68464,MOGOTES,68,SANTANDER,6.492532315,-72.95834772
68468,MOLAGAVITA,68,SANTANDER,6.643290559,-72.81916274
68498,OCAMONTE,68,SANTANDER,6.355368858,-73.12211833
68500,OIBA,68,SANTANDER,6.225596216,-73.27961515
68502,ONZAGA,68,SANTANDER,6.335194548,-72.81205838
68522,PALMAR,68,SANTANDER,6.525876964,-73.28247337
68524,PALMAS DEL SOCORRO,68,SANTANDER,6.391750107,-73.28273174
68533,PÁRAMO,68,SANTANDER,6.416631131,-73.17148232
68547,PIEDECUESTA,68,SANTANDER,6.97082104,-73.01481196
68549,PINCHOTE,68,SANTANDER,6.513892626,-73.17570986
68572,PUENTE NACIONAL,68,SANTANDER,5.831129906,-73.67841815
68573,PUERTO PARRA,68,SANTANDER,6.685278856,-73.95761256
68575,PUERTO WILCHES,68,SANTANDER,7.398198257,-73.8354696
68615,RIONEGRO,68,SANTANDER,7.474226085,-73.37246417
68655,SABANA DE TORRES,68,SANTANDER,7.4065422,-73.57131807
68669,SAN ANDRÉS,68,SANTANDER,6.796483063,-72.81613202
68673,SAN BENITO,68,SANTANDER,6.076525355,-73.55295302
68679,SAN GIL,68,SANTANDER,6.550778765,-73.11887911
68682,SAN JOAQUÍN,68,SANTANDER,6.459879823,-72.85471883
68684,SAN JOSÉ DE MIRANDA,68,SANTANDER,6.629400185,-72.73976423
68686,SAN MIGUEL,68,SANTANDER,6.568121541,-72.64322497
68689,SAN VICENTE DE CHUCURÍ,68,SANTANDER,6.894292346,-73.53900334
68705,SANTA BÁRBARA,68,SANTANDER,6.988084711,-72.89608933
68720,SANTA HELENA DEL OPÓN,68,SANTANDER,6.40890734,-73.58206609
68745,SIMACOTA,68,SANTANDER,6.494231551,-73.45910992
68755,SOCORRO,68,SANTANDER,6.462088241,-73.24436001
68770,SUAITA,68,SANTANDER,6.101499739,-73.36225795
68773,SUCRE,68,SANTANDER,5.983203734,-73.95936235
68780,SURATÁ,68,SANTANDER,7.475402063,-72.98779966
68820,TONA,68,SANTANDER,7.170891099,-72.93970443
68855,VALLE DE SAN JOSÉ,68,SANTANDER,6.434578919,-73.10997171
68861,VÉLEZ,68,SANTANDER,6.00741043,-73.69057256
68867,VETAS,68,SANTANDER,7.322219563,-72.88156901
68872,VILLANUEVA,68,SANTANDER,6.685867326,-73.16396916
68895,ZAPATOCA,68,SANTANDER,6.813725566,-73.30975044
70001,SINCELEJO,70,SUCRE,9.316673928,-75.43174967
70110,BUENAVISTA,70,SUCRE,9.314972282,-74.98014057
70124,CAIMITO,70,SUCRE,8.792311599,-75.13191063
70204,COLOSÓ,70,SUCRE,9.494043427,-75.34528693
70215,COROZAL,70,SUCRE,9.160624283,-75.23858178
70221,COVEÑAS,70,SUCRE,9.394449802,-75.6574915
70230,CHALÁN,70,SUCRE,9.569584598,-75.32420908
70233,EL ROBLE,70,SUCRE,9.036231591,-75.14575038
70235,GALERAS,70,SUCRE,9.135169096,-74.98134706
70265,GUARANDA,70,SUCRE,8.337828523,-74.68734926
70400,LA UNIÓN,70,SUCRE,8.811997799,-75.28322212
70418,LOS PALMITOS,70,SUCRE,9.422380117,-75.21302191
70429,MAJAGUAL,70,SUCRE,8.546148134,-74.71037883
70473,MORROA,70,SUCRE,9.392496685,-75.32718744
70508,OVEJAS,70,SUCRE,9.549655271,-75.18855916
70523,PALMITO,70,SUCRE,9.334940293,-75.56199027
70670,SAMPUÉS,70,SUCRE,9.165188649,-75.36027422
70678,SAN BENITO ABAD,70,SUCRE,8.835634919,-74.96469398
70702,SAN JUAN DE BETULIA,70,SUCRE,9.292019071,-75.21363579
70708,SAN MARCOS,70,SUCRE,8.589220102,-75.17249955
70713,SAN ONOFRE,70,SUCRE,9.814599536,-75.50522919
70717,SAN PEDRO,70,SUCRE,9.396835638,-75.03741815
70742,SAN LUIS DE SINCÉ,70,SUCRE,9.256299047,-75.09397089
70771,SUCRE,70,SUCRE,8.814333477,-74.74753131
70820,SANTIAGO DE TOLÚ,70,SUCRE,9.533810567,-75.53543469
70823,SAN JOSÉ DE TOLUVIEJO,70,SUCRE,9.490297716,-75.44451115
73001,IBAGUÉ,73,TOLIMA,4.451921427,-75.252591
73024,ALPUJARRA,73,TOLIMA,3.390015064,-74.94078233
73026,ALVARADO,73,TOLIMA,4.582625784,-74.98630686
73030,AMBALEMA,73,TOLIMA,4.803365246,-74.80998676
73043,ANZOÁTEGUI,73,TOLIMA,4.623390454,-75.20165423
73055,ARMERO,73,TOLIMA,5.006758956,-74.84750095
73067,ATACO,73,TOLIMA,3.37749064,-75.61373257
73124,CAJAMARCA,73,TOLIMA,4.406971283,-75.49745918
73148,CARMEN DE APICALÁ,73,TOLIMA,4.123416795,-74.74700246
73152,CASABIANCA,73,TOLIMA,5.007003948,-75.19457703
73168,CHAPARRAL,73,TOLIMA,3.743693084,-75.58986634
73200,COELLO,73,TOLIMA,4.315603867,-74.91470256
73217,COYAIMA,73,TOLIMA,3.775490271,-75.14720213
73226,CUNDAY,73,TOLIMA,3.98252395,-74.68936908
73236,DOLORES,73,TOLIMA,3.597863274,-74.80256674
73268,ESPINAL,73,TOLIMA,4.166476969,-74.89352941
73270,FALAN,73,TOLIMA,5.079256598,-74.95703372
73275,FLANDES,73,TOLIMA,4.242813257,-74.83708638
73283,FRESNO,73,TOLIMA,5.186694812,-75.05228995
73319,GUAMO,73,TOLIMA,4.076501341,-74.97657287
73347,HERVEO,73,TOLIMA,5.068553783,-75.24322959
73349,HONDA,73,TOLIMA,5.179416561,-74.78303094
73352,ICONONZO,73,TOLIMA,4.133276369,-74.53964257
73408,LÉRIDA,73,TOLIMA,4.866034592,-74.92337178
73411,LÍBANO,73,TOLIMA,4.877936755,-75.04763076
73443,SAN SEBASTIÁN DE MARIQUITA,73,TOLIMA,5.235322593,-74.90668089
73449,MELGAR,73,TOLIMA,4.193215498,-74.60517497
73461,MURILLO,73,TOLIMA,4.826734468,-75.21993987
73483,NATAGAIMA,73,TOLIMA,3.540518203,-75.12200999
73504,ORTEGA,73,TOLIMA,3.937793962,-75.27824314
73520,PALOCABILDO,73,TOLIMA,5.094035737,-75.0184505
73547,PIEDRAS,73,TOLIMA,4.433764446,-74.99879938
73555,PLANADAS,73,TOLIMA,3.09897343,-75.81684413
73563,PRADO,73,TOLIMA,3.729166649,-74.87247706
73585,PURIFICACIÓN,73,TOLIMA,3.854281614,-74.87451155
73616,RIOBLANCO,73,TOLIMA,3.468077548,-75.85481103
73622,RONCESVALLES,73,TOLIMA,4.097861181,-75.59428027
73624,ROVIRA,73,TOLIMA,4.216730954,-75.34758364
73671,SALDAÑA,73,TOLIMA,3.912542787,-75.01859762
73675,SAN ANTONIO,73,TOLIMA,3.926088268,-75.50991004
73678,SAN LUIS,73,TOLIMA,4.057271684,-75.16320806
73686,SANTA ISABEL,73,TOLIMA,4.740827622,-75.20069946
73770,SUÁREZ,73,TOLIMA,3.969210629,-74.84448738
73854,VALLE DE SAN JUAN,73,TOLIMA,4.182125647,-75.17148237
73861,VENADILLO,73,TOLIMA,4.70988172,-74.92089886
73870,VILLAHERMOSA,73,TOLIMA,4.965753461,-75.15592969
73873,VILLARRICA,73,TOLIMA,3.854384097,-74.61896623
76001,CALI,76,VALLE DEL CAUCA,3.399043723,-76.57649259
76020,ALCALÁ,76,VALLE DEL CAUCA,4.6788971,-75.78297932
76036,ANDALUCÍA,76,VALLE DEL CAUCA,4.153314228,-76.16063341
76041,ANSERMANUEVO,76,VALLE DEL CAUCA,4.795927292,-76.02963049
76054,ARGELIA,76,VALLE DEL CAUCA,4.704287864,-76.14164999
76100,BOLÍVAR,76,VALLE DEL CAUCA,4.393118861,-76.34982039
76109,BUENAVENTURA,76,VALLE DEL CAUCA,3.493340766,-77.11872832
76111,GUADALAJARA DE BUGA,76,VALLE DEL CAUCA,3.819854318,-75.98312419
76113,BUGALAGRANDE,76,VALLE DEL CAUCA,4.196852991,-76.0896103
76122,CAICEDONIA,76,VALLE DEL CAUCA,4.308997973,-75.83672567
76126,CALIMA,76,VALLE DEL CAUCA,3.923271619,-76.64260484
76130,CANDELARIA,76,VALLE DEL CAUCA,3.382091564,-76.38317663
76147,CARTAGO,76,VALLE DEL CAUCA,4.70684716,-75.91790846
76233,DAGUA,76,VALLE DEL CAUCA,3.649822218,-76.72039347
76243,EL ÁGUILA,76,VALLE DEL CAUCA,4.917562873,-76.06601001
76246,EL CAIRO,76,VALLE DEL CAUCA,4.756063701,-76.21502826
76248,EL CERRITO,76,VALLE DEL CAUCA,3.656072873,-76.30841784
76250,EL DOVIO,76,VALLE DEL CAUCA,4.539979729,-76.28762701
76275,FLORIDA,76,VALLE DEL CAUCA,3.304104295,-76.16477307
76306,GINEBRA,76,VALLE DEL CAUCA,3.74410441,-76.19082004
76318,GUACARÍ,76,VALLE DEL CAUCA,3.759414991,-76.34518277
76364,JAMUNDÍ,76,VALLE DEL CAUCA,3.213892389,-76.62760418
76377,LA CUMBRE,76,VALLE DEL CAUCA,3.694303106,-76.58989905
76400,LA UNIÓN,76,VALLE DEL CAUCA,4.537937391,-76.10328983
76403,LA VICTORIA,76,VALLE DEL CAUCA,4.483511142,-75.96677303
76497,OBANDO,76,VALLE DEL CAUCA,4.597588666,-75.9491997
76520,PALMIRA,76,VALLE DEL CAUCA,3.558392876,-76.22779972
76563,PRADERA,76,VALLE DEL CAUCA,3.42063665,-76.17841841
76606,RESTREPO,76,VALLE DEL CAUCA,3.806494973,-76.53489853
76616,RIOFRÍO,76,VALLE DEL CAUCA,4.109500298,-76.37105443
76622,ROLDANILLO,76,VALLE DEL CAUCA,4.443571848,-76.16824249
76670,SAN PEDRO,76,VALLE DEL CAUCA,3.98143244,-76.20836168
76736,SEVILLA,76,VALLE DEL CAUCA,4.193411919,-75.88818163
76823,TORO,76,VALLE DEL CAUCA,4.638421279,-76.08106176
76828,TRUJILLO,76,VALLE DEL CAUCA,4.233268116,-76.34292699
76834,TULUÁ,76,VALLE DEL CAUCA,4.02840797,-76.03250379
76845,ULLOA,76,VALLE DEL CAUCA,4.707718947,-75.77835903
76863,VERSALLES,76,VALLE DEL CAUCA,4.644242641,-76.25924483
76869,VIJES,76,VALLE DEL CAUCA,3.74365889,-76.47064718
76890,YOTOCO,76,VALLE DEL CAUCA,3.904130354,-76.39080435
76892,YUMBO,76,VALLE DEL CAUCA,3.595913669,-76.5109879
76895,ZARZAL,76,VALLE DEL CAUCA,4.35359875,-76.05065336
81001,ARAUCA,81,ARAUCA,6.796280825,-70.50921153
81065,ARAUQUITA,81,ARAUCA,6.799338394,-71.29827429
81220,CRAVO NORTE,81,ARAUCA,6.39654349,-70.07381197
81300,FORTUL,81,ARAUCA,6.750907234,-71.79124241
81591,PUERTO RONDÓN,81,ARAUCA,6.411761829,-70.96678964
81736,SARAVENA,81,ARAUCA,6.906941714,-71.85070757
81794,TAME,81,ARAUCA,6.390650479,-71.79178647
85001,YOPAL,85,CASANARE,5.242744761,-72.25802857
85010,AGUAZUL,85,CASANARE,5.126121886,-72.54821017
85015,CHÁMEZA,85,CASANARE,5.228453404,-72.86496804
85125,HATO COROZAL,85,CASANARE,6.03948032,-71.52445752
85136,LA SALINA,85,CASANARE,6.178282373,-72.34693377
85139,MANÍ,85,CASANARE,4.675769488,-72.21280273
85162,MONTERREY,85,CASANARE,4.841308642,-72.8473434
85225,NUNCHÍA,85,CASANARE,5.529181235,-72.09251937
85230,OROCUÉ,85,CASANARE,4.915139133,-71.59873966
85250,PAZ DE ARIPORO,85,CASANARE,5.779915281,-70.86947037
85263,PORE,85,CASANARE,5.663194953,-71.92580806
85279,RECETOR,85,CASANARE,5.263068507,-72.77081831
85300,SABANALARGA,85,CASANARE,4.81119011,-72.99580655
85315,SÁCAMA,85,CASANARE,6.049906435,-72.21076163
85325,SAN LUIS DE PALENQUE,85,CASANARE,5.274955665,-71.81749276
85400,TÁMARA,85,CASANARE,5.878927424,-72.20067822
85410,TAURAMENA,85,CASANARE,4.697463691,-72.62922436
85430,TRINIDAD,85,CASANARE,5.354527091,-71.25479519
85440,VILLANUEVA,85,CASANARE,4.528307719,-72.82314281
86001,MOCOA,86,PUTUMAYO,1.26070915,-76.66584349
86219,COLÓN,86,PUTUMAYO,1.204815876,-76.97376805
86320,ORITO,86,PUTUMAYO,0.673756323,-76.94313923
86568,PUERTO ASÍS,86,PUTUMAYO,0.433884539,-76.52158203
86569,PUERTO CAICEDO,86,PUTUMAYO,0.70416861,-76.49864415
86571,PUERTO GUZMÁN,86,PUTUMAYO,0.746432215,-75.88022979
86573,PUERTO LEGUÍZAMO,86,PUTUMAYO,0.05947197,-75.06479327
86749,SIBUNDOY,86,PUTUMAYO,1.228746922,-76.91307585
86755,SAN FRANCISCO,86,PUTUMAYO,1.136071096,-76.84726661
86757,SAN MIGUEL,86,PUTUMAYO,0.272449048,-76.84510459
86760,SANTIAGO,86,PUTUMAYO,1.036021482,-76.97751684
86865,VALLE DEL GUAMUEZ,86,PUTUMAYO,0.42012589,-76.77067026
86885,VILLAGARZÓN,86,PUTUMAYO,0.911149515,-76.74495447
88001,SAN ANDRÉS,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.54311512,-81.71762382
88564,PROVIDENCIA,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",13.3511096,-81.37388549
91001,LETICIA,91,AMAZONAS,-3.530058784,-70.04513691
91263,EL ENCANTO,91,AMAZONAS,-1.997234795,-72.72361566
91405,LA CHORRERA,91,AMAZONAS,-1.509799605,-72.44442966
91407,LA PEDRERA,91,AMAZONAS,-1.550256503,-69.94602815
91430,LA VICTORIA,91,AMAZONAS,-0.125016381,-71.10487805
91460,MIRITÍ - PARANÁ,91,AMAZONAS,-0.687037553,-71.1855046
91530,PUERTO ALEGRÍA,91,AMAZONAS,-0.952145073,-73.75722748
91536,PUERTO ARICA,91,AMAZONAS,-1.91085406,-71.1484049
91540,PUERTO NARIÑO,91,AMAZONAS,-3.631323222,-70.47199039
91669,PUERTO SANTANDER,91,AMAZONAS,-1.101032624,-71.93893358
91798,TARAPACÁ,91,AMAZONAS,-2.451794264,-70.00651535
94001,INÍRIDA,94,GUAINÍA,3.516363079,-68.00834728
94343,BARRANCOMINAS,94,GUAINÍA,3.140558454,-69.69713423
94883,SAN FELIPE,94,GUAINÍA,2.312179782,-67.52060569
94884,PUERTO COLOMBIA,94,GUAINÍA,2.582829542,-68.25799033
94885,LA GUADALUPE,94,GUAINÍA,1.404540273,-67.001518
94886,CACAHUAL,94,GUAINÍA,3.38616245,-67.58507998
94887,PANA PANA,94,GUAINÍA,1.981055294,-69.11440036
94888,MORICHAL,94,GUAINÍA,2.421444806,-69.84001585
95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,2.484286091,-71.91916993
95015,CALAMAR,95,GUAVIARE,1.613634284,-73.0342639
95025,EL RETORNO,95,GUAVIARE,2.143447362,-72.24364869
95200,MIRAFLORES,95,GUAVIARE,1.363974932,-72.01810951
97001,MITÚ,97,VAUPÉS,1.06148231,-70.46688401
97161,CARURÚ,97,VAUPÉS,1.052762314,-71.33093035
97511,PACOA,97,VAUPÉS,-0.00834364,-70.5433061
97666,TARAIRA,97,VAUPÉS,-0.719822209,-69.90776202
97777,PAPUNAHUA,97,VAUPÉS,1.569312273,-70.91166315
97889,YAVARATÉ,97,VAUPÉS,0.833312241,-69.61867754
99001,PUERTO CARREÑO,99,VICHADA,5.836529669,-68.14122234
99524,LA PRIMAVERA,99,VICHADA,5.517593607,-69.62044054
99624,SANTA ROSALÍA,99,VICHADA,4.968581012,-70.65997097
99773,CUMARIBO,99,VICHADA,4.262454746,-69.52140484
