cod_municipio,anio,semana_epi,tipo_dengue,casos
05147,2019,18,dengue,1
05147,2019,19,dengue,1
05147,2019,20,dengue,1
05147,2019,21,dengue,1
05147,2019,22,dengue,1
05147,2019,23,dengue,1
05147,2019,24,dengue,1
05147,2019,25,dengue,1
05147,2019,26,dengue,1
05147,2019,27,dengue,1
05147,2019,28,dengue,1
05147,2019,29,dengue,1
05147,2019,32,dengue,1
05147,2019,34,dengue,1
05147,2019,36,dengue,1
05147,2019,40,dengue,1
05147,2019,42,dengue,1
05147,2019,43,dengue,1
05147,2019,46,dengue,1
05147,2019,47,dengue,1
05147,2019,48,dengue,1
05147,2019,50,dengue,1
05147,2019,51,dengue,1
05147,2019,52,dengue,1
05150,2018,24,dengue,1
05154,2018,10,dengue,1
05154,2018,21,dengue,1
05154,2018,21,dengue_grave,1
05154,2018,22,dengue,1
05154,2018,23,dengue,1
05154,2018,23,dengue_grave,1
05154,2018,24,dengue,1
05154,2018,25,dengue,1
05154,2018,26,dengue,1
05154,2018,27,dengue,1
05154,2018,29,dengue,1
05154,2018,30,dengue,1
05154,2018,31,dengue,1
05154,2018,32,dengue,1
05154,2018,34,dengue,1
05154,2018,35,dengue,1
05154,2018,36,dengue,1
05154,2018,37,dengue,1
05154,2018,38,dengue,1
05154,2018,38,dengue_grave,1
05154,2018,39,dengue,1
05154,2018,40,dengue,1
05154,2018,40,dengue_grave,1
05154,2018,41,dengue,1
05154,2018,42,dengue,1
05154,2018,43,dengue,1
05154,2018,44,dengue,1
05154,2018,45,dengue,1
05154,2018,46,dengue,1
05154,2018,47,dengue,1
05154,2018,48,dengue,1
05154,2018,49,dengue,1
05154,2018,50,dengue,1
05154,2018,51,dengue,1
05154,2018,52,dengue,1
05154,2019,1,dengue,1
05154,2019,2,dengue,1
05154,2019,3,dengue,1
05154,2019,4,dengue,1
05154,2019,6,dengue,1
05154,2019,7,dengue,1
05154,2019,9,dengue,1
05154,2019,10,dengue,1
05154,2019,13,dengue,1
05154,2019,15,dengue,1
05154,2019,16,dengue,1
05154,2019,18,dengue,1
05154,2019,19,dengue,1
05154,2019,20,dengue,1
05154,2019,21,dengue,1
05154,2019,21,dengue_grave,1
05154,2019,22,dengue,1
05154,2019,23,dengue,1
05154,2019,24,dengue,1
05154,2019,25,dengue,1
05154,2019,26,dengue,1
05154,2019,27,dengue,1
05154,2019,28,dengue,1
05154,2019,29,dengue,1
05154,2019,31,dengue,1
05154,2019,32,dengue,1
05154,2019,34,dengue,1
05154,2019,36,dengue,1
05154,2019,39,dengue,1
05154,2019,42,dengue,1
05154,2019,43,dengue,1
05154,2019,45,dengue,1
05154,2019,47,dengue,1
05154,2019,48,dengue,1
05154,2019,50,dengue,1
05154,2019,51,dengue,1
05154,2019,52,dengue,1
05172,2018,1,dengue,1
05172,2018,3,dengue,1
05172,2018,4,dengue,1
05172,2018,5,dengue,1
05172,2018,6,dengue,1
05172,2018,9,dengue,1
05172,2018,10,dengue,1
05172,2018,12,dengue,1
05172,2018,13,dengue,1
05172,2018,14,dengue,1
05172,2018,15,dengue,1
05172,2018,16,dengue,1
05172,2018,18,dengue,1
05172,2018,19,dengue,1
05172,2018,20,dengue,1
05172,2018,22,dengue,1
05172,2018,23,dengue,1
05172,2018,24,dengue,1
05172,2018,25,dengue,1
05172,2018,26,dengue,1
05172,2018,27,dengue,1
05172,2018,28,dengue,1
05172,2018,28,dengue_grave,1
05172,2018,29,dengue,1
05172,2018,30,dengue,1
05172,2018,31,dengue,1
05172,2018,32,dengue,1
05172,2018,33,dengue,1
05172,2018,34,dengue,1
05172,2018,35,dengue,1
05172,2018,36,dengue,1
05172,2018,37,dengue,1
05172,2018,38,dengue,1
05172,2018,39,dengue,1
05172,2018,40,dengue,1
05172,2018,41,dengue,1
05172,2018,42,dengue,1
05172,2018,43,dengue,1
05172,2018,44,dengue,1
05172,2018,45,dengue,1
05172,2018,46,dengue,1
05172,2018,47,dengue,1
05172,2018,48,dengue,1
05172,2018,49,dengue,1
05172,2018,50,dengue,1
05172,2018,51,dengue,1
05172,2018,52,dengue,1
05172,2018,52,dengue_grave,1
05172,2018,52,mortalidad,1
05172,2019,1,dengue,1
05172,2019,2,dengue,1
05172,2019,3,dengue,1
05172,2019,4,dengue,1
05172,2019,5,dengue,1
05172,2019,5,dengue_grave,1
05172,2019,6,dengue,1
05172,2019,7,dengue,1
05172,2019,8,dengue,1
05172,2019,9,dengue,1
05172,2019,10,dengue,1
05172,2019,11,dengue,1
05172,2019,12,dengue,1
05172,2019,13,dengue,1
05172,2019,14,dengue,1
05172,2019,16,dengue,1
05172,2019,17,dengue,1
05172,2019,20,dengue,1
05172,2019,21,dengue,1
05172,2019,23,dengue,1
05172,2019,24,dengue,1
05172,2019,25,dengue,1
05172,2019,26,dengue,1
05172,2019,27,dengue,1
05172,2019,28,dengue,1
05172,2019,29,dengue,1
05172,2019,30,dengue,1
05172,2019,31,dengue,1
05172,2019,32,dengue,1
05172,2019,33,dengue,1
05172,2019,34,dengue,1
05172,2019,35,dengue,1
05172,2019,36,dengue,1
05172,2019,37,dengue,1
05172,2019,38,dengue,1
05172,2019,39,dengue,1
05172,2019,40,dengue,1
05172,2019,42,dengue,1
05172,2019,44,dengue,1
05172,2019,45,dengue,1
05172,2019,46,dengue,1
05172,2019,47,dengue,1
05172,2019,48,dengue,1
05172,2019,50,dengue,1
05172,2019,52,dengue,1
05190,2018,3,dengue,1
05190,2018,21,dengue,1
05190,2018,40,dengue,1
05190,2018,43,dengue,1
05190,2019,6,dengue,1
05190,2019,9,dengue,1
05190,2019,15,dengue,1
05190,2019,18,dengue,1
05190,2019,21,dengue,1
05190,2019,23,dengue,1
05190,2019,24,dengue,1
05190,2019,26,dengue,1
05190,2019,27,dengue,1
05190,2019,28,dengue,1
05190,2019,29,dengue,1
05190,2019,30,dengue,1
05190,2019,32,dengue,1
05190,2019,33,dengue,1
05190,2019,36,dengue,1
05190,2019,37,dengue,1
05190,2019,41,dengue,1
05190,2019,43,dengue,1
05190,2019,44,dengue,1
05190,2019,51,dengue,1
05197,2018,31,dengue,1
05197,2019,18,dengue,1
05197,2019,29,dengue,1
05197,2019,32,dengue,1
05197,2019,40,dengue,1
05197,2019,41,dengue,1
05197,2019,43,dengue,1
05197,2019,47,dengue,1
05197,2019,49,dengue,1
05209,2019,40,dengue_grave,1
05212,2018,11,dengue,1
05212,2018,33,dengue,1
05212,2018,34,dengue,1
05212,2018,36,dengue,1
05212,2018,38,dengue,1
05212,2018,39,dengue,1
05212,2018,40,dengue,1
05212,2018,41,dengue,1
05212,2018,43,dengue,1
05212,2018,45,dengue,1
05212,2018,46,dengue,1
05212,2018,48,dengue,1
05212,2018,49,dengue,1
05212,2019,3,dengue,1
05212,2019,6,dengue,1
05212,2019,9,dengue,1
05212,2019,11,dengue,1
05212,2019,16,dengue,1
05212,2019,18,dengue,1
05212,2019,21,dengue,1
05212,2019,23,dengue,1
05212,2019,24,dengue,1
05212,2019,25,dengue,1
05212,2019,26,dengue,1
05212,2019,27,dengue,1
05212,2019,31,dengue,1
05212,2019,32,dengue,1
05212,2019,36,dengue,1
05212,2019,39,dengue,1
05212,2019,40,dengue,1
05212,2019,42,dengue,1
05212,2019,43,dengue,1
05212,2019,47,dengue,1
05212,2019,49,dengue,1
05234,2018,17,dengue_grave,1
05234,2018,24,dengue,1
05234,2018,32,dengue,1
05234,2019,7,dengue,1
05234,2019,9,dengue,1
05234,2019,27,dengue,1
05234,2019,28,dengue,1
05234,2019,29,dengue,1
05234,2019,30,dengue,1
05234,2019,31,dengue,1
05234,2019,32,dengue,1
05234,2019,34,dengue,1
05234,2019,35,dengue,1
05234,2019,36,dengue,1
05234,2019,38,dengue,1
05234,2019,41,dengue,1
05234,2019,43,dengue,1
05234,2019,50,dengue,1
05237,2018,12,dengue,1
05237,2018,25,dengue,1
05240,2018,25,dengue_grave,1
05240,2018,28,dengue,1
05240,2018,41,dengue,1
05250,2018,3,dengue,1
05250,2018,9,dengue,1
05250,2018,12,dengue,1
05250,2018,13,dengue,1
05250,2018,14,dengue,1
05250,2018,15,dengue,1
05250,2018,21,dengue,1
05250,2018,21,dengue_grave,1
05250,2018,22,dengue,1
05250,2018,23,dengue,1
05250,2018,26,dengue,1
05250,2018,26,dengue_grave,1
05250,2018,26,mortalidad,1
05250,2018,27,dengue,1
05250,2018,28,dengue,1
05250,2018,29,dengue,1
05250,2018,31,dengue,1
05250,2018,34,dengue,1
05250,2018,36,dengue,1
05250,2018,37,dengue,1
05250,2018,38,dengue,1
05250,2018,41,dengue,1
05250,2018,42,dengue,1
05250,2018,43,dengue,1
05250,2018,44,dengue,1
05250,2018,45,dengue,1
05250,2018,46,dengue,1
05250,2018,47,dengue,1
05250,2018,48,dengue,1
05250,2018,49,dengue,1
05250,2018,50,dengue,1
05250,2018,51,dengue,1
05250,2018,52,dengue,1
05250,2019,1,dengue,1
05250,2019,2,dengue,1
05250,2019,3,dengue,1
05250,2019,4,dengue,1
05250,2019,5,dengue,1
05250,2019,6,dengue,1
05250,2019,7,dengue,1
05250,2019,8,dengue,1
05250,2019,9,dengue,1
05250,2019,10,dengue,1
05250,2019,11,dengue,1
05250,2019,12,dengue,1
05250,2019,13,dengue,1
05250,2019,14,dengue,1
05250,2019,15,dengue,1
05250,2019,16,dengue,1
05250,2019,17,dengue,1
05250,2019,18,dengue,1
05250,2019,19,dengue,1
05250,2019,20,dengue,1
05250,2019,21,dengue,1
05250,2019,22,dengue,1
05250,2019,23,dengue,1
05250,2019,24,dengue,1
05250,2019,25,dengue,1
05250,2019,26,dengue,1
05250,2019,27,dengue,1
05250,2019,28,dengue,1
05250,2019,29,dengue,1
05250,2019,30,dengue,1
05250,2019,31,dengue,1
05250,2019,32,dengue,1
05250,2019,33,dengue,1
05250,2019,34,dengue,1
05250,2019,35,dengue,1
05250,2019,38,dengue,1
05250,2019,39,dengue,1
05250,2019,40,dengue,1
05250,2019,41,dengue,1
05250,2019,42,dengue,1
05250,2019,43,dengue,1
05250,2019,44,dengue,1
05250,2019,45,dengue,1
05250,2019,46,dengue,1
05250,2019,49,dengue,1
05250,2019,52,dengue,1
05264,2019,36,dengue,1
05266,2018,2,dengue,1
05266,2018,3,dengue,1
05266,2018,5,dengue,1
05266,2018,7,dengue,1
05266,2018,11,dengue,1
05266,2018,12,dengue,1
05266,2018,17,dengue,1
05266,2018,18,dengue,1
05266,2018,21,dengue,1
05266,2018,23,dengue,1
05266,2018,27,dengue,1
05266,2018,28,dengue,1
05266,2018,30,dengue,1
05266,2018,34,dengue,1
05266,2018,37,dengue,1
05266,2018,38,dengue,1
05266,2018,40,dengue,1
05266,2018,41,dengue,1
05266,2018,42,dengue,1
05266,2018,43,dengue,1
05266,2018,44,dengue,1
05266,2018,45,dengue,1
05266,2018,47,dengue,1
05266,2018,48,dengue,1
05266,2018,49,dengue,1
05266,2018,50,dengue,1
05266,2018,51,dengue,1
05266,2018,52,dengue,1
05266,2019,1,dengue,1
05266,2019,2,dengue,1
05266,2019,3,dengue,1
05266,2019,5,dengue,1
05266,2019,10,dengue,1
05266,2019,11,dengue,1
05266,2019,12,dengue,1
05266,2019,14,dengue,1
05266,2019,17,dengue,1
05266,2019,18,dengue,1
05266,2019,19,dengue,1
05266,2019,20,dengue,1
05266,2019,21,dengue,1
05266,2019,22,dengue,1
05266,2019,23,dengue,1
05266,2019,24,dengue,1
05266,2019,26,dengue,1
05266,2019,29,dengue,1
05266,2019,31,dengue,1
05266,2019,32,dengue,1
05266,2019,33,dengue,1
05266,2019,34,dengue,1
05266,2019,36,dengue,1
05266,2019,37,dengue,1
05266,2019,40,dengue,1
05266,2019,41,dengue,1
05266,2019,42,dengue,1
05266,2019,43,dengue,1
05266,2019,44,dengue,1
05266,2019,45,dengue,1
05266,2019,47,dengue,1
05266,2019,48,dengue,1
05266,2019,52,dengue,1
05282,2018,10,dengue,1
05282,2018,24,dengue,1
05282,2019,23,dengue,1
05284,2018,15,dengue,1
05284,2018,24,dengue,1
05284,2018,25,dengue,1
05284,2018,28,dengue,1
05284,2018,34,dengue,1
05284,2018,37,dengue,1
05284,2018,38,dengue,1
05284,2018,39,dengue,1
05284,2018,46,dengue,1
05284,2018,49,dengue,1
05284,2018,50,dengue,1
05284,2019,25,dengue,1
05284,2019,30,dengue,1
05284,2019,43,dengue_grave,1
05306,2018,1,dengue,1
05306,2019,17,dengue,1
05306,2019,51,dengue,1
05308,2018,36,dengue,1
05308,2018,38,dengue,1
05308,2019,2,dengue,1
05308,2019,4,dengue,1
05308,2019,6,dengue,1
05308,2019,7,dengue,1
05308,2019,12,dengue,1
05308,2019,13,dengue,1
05308,2019,20,dengue,1
05308,2019,23,dengue,1
05308,2019,26,dengue,1
05308,2019,28,dengue,1
05308,2019,34,dengue,1
05308,2019,37,dengue,1
05308,2019,41,dengue,1
05308,2019,43,dengue,1
05308,2019,51,dengue,1
05308,2019,52,dengue_grave,1
05310,2019,15,dengue,1
05310,2019,22,dengue,1
05310,2019,52,dengue,1
05321,2019,11,dengue,1
05347,2018,45,dengue,1
05347,2018,51,dengue,1
05353,2018,45,dengue,1
05353,2018,47,dengue,1
05360,2018,1,dengue,1
05360,2018,4,dengue,1
05360,2018,5,dengue,1
05360,2018,6,dengue,1
05360,2018,7,dengue,1
05360,2018,9,dengue,1
05360,2018,10,dengue,1
05360,2018,11,dengue,1
05360,2018,14,dengue,1
05360,2018,15,dengue,1
05360,2018,17,dengue,1
05360,2018,18,dengue,1
05360,2018,19,dengue,1
05360,2018,20,dengue,1
05360,2018,21,dengue,1
05360,2018,22,dengue,1
05360,2018,23,dengue,1
05360,2018,24,dengue,1
05360,2018,25,dengue,1
05360,2018,26,dengue,1
05360,2018,27,dengue,1
05360,2018,28,dengue,1
05360,2018,31,dengue,1
05360,2018,34,dengue,1
05360,2018,36,dengue,1
05360,2018,38,dengue,1
05360,2018,39,dengue,1
05360,2018,39,dengue_grave,1
05360,2018,40,dengue,1
05360,2018,41,dengue,1
05360,2018,43,dengue,1
05360,2018,44,dengue,1
05360,2018,46,dengue,1
05360,2018,47,dengue,1
05360,2018,49,dengue,1
05360,2018,51,dengue,1
05360,2019,1,dengue,1
05360,2019,2,dengue,1
05360,2019,3,dengue,1
05360,2019,4,dengue,1
05360,2019,10,dengue,1
05360,2019,12,dengue,1
05360,2019,13,dengue,1
05360,2019,17,dengue,1
05360,2019,18,dengue,1
05360,2019,19,dengue,1
05360,2019,20,dengue,1
05360,2019,21,dengue,1
05360,2019,24,dengue,1
05360,2019,25,dengue,1
05360,2019,26,dengue,1
05360,2019,27,dengue,1
05360,2019,28,dengue,1
05360,2019,29,dengue,1
05360,2019,31,dengue,1
05360,2019,32,dengue,1
05360,2019,33,dengue,1
05360,2019,34,dengue,1
05360,2019,35,dengue,1
05360,2019,36,dengue,1
05360,2019,37,dengue,1
05360,2019,38,dengue,1
05360,2019,40,dengue,1
05360,2019,42,dengue,1
05360,2019,45,dengue,1
05360,2019,46,dengue,1
05360,2019,49,dengue,1
05360,2019,50,dengue,1
05360,2019,51,dengue,1
05361,2019,16,dengue,1
05361,2019,24,dengue,1
05364,2018,31,dengue,1
05364,2018,34,dengue,1
05364,2018,46,dengue,1
05364,2018,47,dengue,1
05368,2018,26,dengue,1
05368,2019,18,dengue,1
05376,2019,7,dengue,1
05376,2019,28,dengue,1
05380,2018,4,dengue,1
05380,2018,26,dengue,1
05380,2019,11,dengue,1
05380,2019,16,dengue,1
05380,2019,19,dengue,1
05380,2019,27,dengue,1
05380,2019,32,dengue,1
05380,2019,38,dengue,1
05380,2019,39,dengue,1
05380,2019,45,dengue,1
05380,2019,50,dengue,1
05380,2019,52,dengue,1
05390,2018,43,dengue,1
05390,2019,14,dengue,1
05390,2019,15,dengue,1
05390,2019,17,dengue,1
05390,2019,22,dengue,1
05390,2019,29,dengue,1
05390,2019,39,dengue,1
05390,2019,52,dengue,1
05400,2018,50,dengue,1
05411,2018,6,dengue,1
05411,2018,12,dengue,1
05411,2018,47,dengue,1
05411,2019,28,dengue,1
05411,2019,39,dengue,1
05411,2019,44,dengue,1
05425,2018,22,dengue,1
05425,2018,35,dengue,1
05425,2018,42,dengue,1
05425,2018,43,dengue,1
05425,2018,48,dengue,1
05425,2018,50,dengue,1
05425,2018,51,dengue,1
05425,2018,52,dengue,1
05425,2019,1,dengue,1
05425,2019,2,dengue,1
05425,2019,2,dengue_grave,1
05425,2019,5,dengue,1
05425,2019,6,dengue,1
05425,2019,8,dengue,1
05425,2019,9,dengue,1
05425,2019,11,dengue,1
05425,2019,12,dengue,1
05425,2019,13,dengue,1
05425,2019,14,dengue,1
05425,2019,16,dengue,1
05425,2019,17,dengue,1
05425,2019,18,dengue,1
05425,2019,19,dengue,1
05425,2019,20,dengue,1
05425,2019,21,dengue,1
05425,2019,22,dengue,1
05425,2019,23,dengue,1
05425,2019,24,dengue,1
05425,2019,25,dengue,1
05425,2019,26,dengue,1
05425,2019,27,dengue,1
05425,2019,28,dengue,1
05425,2019,29,dengue,1
05425,2019,30,dengue,1
05425,2019,31,dengue,1
05425,2019,33,dengue,1
05425,2019,34,dengue,1
05425,2019,35,dengue,1
05425,2019,37,dengue,1
05425,2019,37,dengue_grave,1
05425,2019,38,dengue,1
05425,2019,41,dengue,1
05425,2019,42,dengue,1
05425,2019,43,dengue,1
05425,2019,44,dengue,1
05425,2019,47,dengue,1
05425,2019,50,dengue,1
05440,2018,50,dengue,1
05440,2019,1,dengue,1
05440,2019,27,dengue,1
05467,2018,2,dengue,1
05475,2018,21,dengue,1
05475,2018,26,dengue,1
05475,2019,7,dengue,1
05475,2019,37,dengue,1
05475,2019,42,dengue,1
05475,2019,49,dengue,1
05475,2019,50,dengue,1
05480,2018,4,dengue,1
05480,2018,6,dengue,1
05480,2018,19,dengue,1
05480,2018,22,dengue,1
05480,2018,26,dengue,1
05480,2018,29,dengue,1
05480,2018,30,dengue,1
05480,2018,35,dengue,1
05480,2018,36,dengue,1
05480,2018,37,dengue,1
05480,2018,39,dengue,1
05480,2018,41,dengue,1
05480,2018,42,dengue,1
05480,2018,43,dengue,1
05480,2018,44,dengue,1
05480,2018,45,dengue,1
05480,2018,46,dengue,1
05480,2018,47,dengue,1
05480,2018,49,dengue,1
05480,2018,50,dengue,1
05480,2018,51,dengue,1
05480,2019,1,dengue,1
05480,2019,2,dengue,1
05480,2019,4,dengue,1
05480,2019,5,dengue,1
05480,2019,6,dengue,1
05480,2019,7,dengue,1
05480,2019,8,dengue,1
05480,2019,11,dengue,1
05480,2019,12,dengue,1
05480,2019,14,dengue,1
05480,2019,16,dengue,1
05480,2019,17,dengue,1
05480,2019,18,dengue,1
05480,2019,20,dengue,1
05480,2019,21,dengue,1
05480,2019,22,dengue,1
05480,2019,23,dengue,1
05480,2019,24,dengue,1
05480,2019,25,dengue,1
05480,2019,26,dengue,1
05480,2019,27,dengue,1
05480,2019,28,dengue,1
05480,2019,29,dengue,1
05480,2019,31,dengue,1
05480,2019,32,dengue,1
05480,2019,33,dengue,1
05480,2019,35,dengue,1
05480,2019,38,dengue,1
05480,2019,40,dengue,1
05480,2019,42,dengue,1
05480,2019,43,dengue,1
05480,2019,50,dengue,1
05483,2019,52,dengue,1
05490,2018,1,dengue,1
05490,2018,4,dengue,1
05490,2018,5,dengue,1
05490,2018,6,dengue,1
05490,2018,7,dengue,1
05490,2018,8,dengue,1
05490,2018,10,dengue,1
05490,2018,12,dengue,1
05490,2018,13,dengue,1
05490,2018,14,dengue,1
05490,2018,16,dengue,1
05490,2018,17,dengue,1
05490,2018,18,dengue,1
05490,2018,19,dengue,1
05490,2018,21,dengue,1
05490,2018,22,dengue,1
05490,2018,24,dengue,1
05490,2018,25,dengue,1
05490,2018,26,dengue,1
05490,2018,27,dengue,1
05490,2018,28,dengue,1
05490,2018,29,dengue,1
05490,2018,30,dengue,1
05490,2018,31,dengue,1
05490,2018,32,dengue,1
05490,2018,33,dengue,1
05490,2018,34,dengue,1
05490,2018,35,dengue,1
05490,2018,36,dengue,1
05490,2018,37,dengue,1
05490,2018,38,dengue,1
05490,2018,39,dengue,1
05490,2018,40,dengue,1
05490,2018,41,dengue,1
05490,2018,42,dengue,1
05490,2018,43,dengue,1
05490,2018,44,dengue,1
05490,2018,45,dengue,1
05490,2018,46,dengue,1
05490,2018,47,dengue,1
05490,2018,48,dengue,1
05490,2018,49,dengue,1
05490,2018,50,dengue,1
05490,2018,51,dengue,1
05490,2018,52,dengue,1
05490,2019,1,dengue,1
05490,2019,2,dengue,1
05490,2019,3,dengue,1
05490,2019,4,dengue,1
05490,2019,5,dengue,1
05490,2019,6,dengue,1
05490,2019,7,dengue,1
05490,2019,9,dengue,1
05490,2019,10,dengue,1
05490,2019,11,dengue,1
05490,2019,12,dengue,1
05490,2019,13,dengue,1
05490,2019,14,dengue,1
05490,2019,15,dengue,1
05490,2019,16,dengue,1
05490,2019,17,dengue,1
05490,2019,18,dengue,1
05490,2019,19,dengue,1
05490,2019,20,dengue,1
05490,2019,21,dengue,1
05490,2019,22,dengue,1
05490,2019,23,dengue,1
05490,2019,24,dengue,1
05490,2019,25,dengue,1
05490,2019,26,dengue,1
05490,2019,27,dengue,1
05490,2019,28,dengue,1
05490,2019,29,dengue,1
05490,2019,30,dengue,1
05490,2019,31,dengue,1
05490,2019,32,dengue,1
05490,2019,33,dengue,1
05490,2019,34,dengue,1
05490,2019,35,dengue,1
05490,2019,36,dengue,1
05490,2019,37,dengue,1
05490,2019,38,dengue,1
05490,2019,38,dengue_grave,1
05490,2019,39,dengue,1
05490,2019,39,dengue_grave,1
05490,2019,40,dengue,1
05490,2019,41,dengue,1
05490,2019,42,dengue,1
05490,2019,43,dengue,1
05490,2019,44,dengue,1
05490,2019,45,dengue,1
05490,2019,46,dengue,1
05490,2019,48,dengue,1
05490,2019,49,dengue,1
05490,2019,50,dengue,1
05490,2019,51,dengue,1
05490,2019,52,dengue,1
05495,2018,3,dengue,1
05495,2018,14,dengue,1
05495,2018,18,dengue,1
05495,2018,24,dengue,1
05495,2018,25,dengue,1
05495,2018,26,dengue,1
05495,2018,27,dengue,1
05495,2018,28,dengue,1
05495,2018,31,dengue,1
05495,2018,34,dengue,1
05495,2018,36,dengue,1
05495,2018,37,dengue,1
05495,2018,37,dengue_grave,1
05495,2018,38,dengue,1
05495,2018,38,dengue_grave,1
05495,2018,38,mortalidad,1
05495,2018,39,dengue,1
05495,2018,40,dengue,1
05495,2018,41,dengue,1
05495,2018,42,dengue,1
05495,2018,42,dengue_grave,1
05495,2018,42,mortalidad,1
05495,2018,43,dengue,1
05495,2018,44,dengue,1
05495,2018,45,dengue,1
05495,2018,46,dengue,1
05495,2018,47,dengue,1
05495,2018,47,dengue_grave,1
05495,2018,48,dengue,1
05495,2018,49,dengue,1
05495,2018,50,dengue,1
05495,2018,51,dengue,1
05495,2018,52,dengue,1
05495,2019,1,dengue,1
05495,2019,2,dengue,1
05495,2019,3,dengue,1
05495,2019,4,dengue,1
05495,2019,5,dengue,1
05495,2019,7,dengue,1
05495,2019,8,dengue,1
05495,2019,9,dengue,1
05495,2019,13,dengue,1
05495,2019,15,dengue,1
05495,2019,16,dengue,1
05495,2019,17,dengue,1
05495,2019,18,dengue,1
05495,2019,19,dengue,1
05495,2019,21,dengue,1
05495,2019,23,dengue,1
05495,2019,24,dengue,1
05495,2019,25,dengue,1
05495,2019,26,dengue,1
05495,2019,27,dengue,1
05495,2019,28,dengue,1
05495,2019,30,dengue,1
05495,2019,31,dengue,1
05495,2019,32,dengue,1
05495,2019,34,dengue,1
05495,2019,35,dengue,1
05495,2019,36,dengue,1
05495,2019,37,dengue,1
05495,2019,38,dengue,1
05495,2019,39,dengue,1
05495,2019,40,dengue,1
05495,2019,41,dengue,1
05495,2019,42,dengue,1
05495,2019,43,dengue,1
05495,2019,44,dengue,1
05495,2019,45,dengue,1
05495,2019,47,dengue,1
05495,2019,48,dengue,1
05501,2019,4,dengue,1
05501,2019,33,dengue,1
05541,2019,4,dengue,1
05541,2019,12,dengue,1
05541,2019,17,dengue,1
05543,2018,5,dengue,1
05576,2018,34,dengue,1
05576,2019,27,dengue,1
05579,2018,1,dengue,1
05579,2018,2,dengue,1
05579,2018,9,dengue,1
05579,2018,10,dengue,1
05579,2018,17,dengue,1
05579,2018,21,dengue,1
05579,2018,22,dengue,1
05579,2018,24,dengue,1
05579,2018,26,dengue,1
05579,2018,28,dengue,1
05579,2018,29,dengue,1
05579,2018,30,dengue,1
05579,2018,34,dengue,1
05579,2018,37,dengue,1
05579,2018,38,dengue,1
05579,2018,39,dengue,1
05579,2018,41,dengue,1
05579,2018,44,dengue,1
05579,2018,47,dengue,1
05579,2018,51,dengue,1
05579,2018,52,dengue,1
05579,2019,1,dengue,1
05579,2019,1,dengue_grave,1
05579,2019,2,dengue,1
05579,2019,3,dengue,1
05579,2019,4,dengue,1
05579,2019,5,dengue,1
05579,2019,6,dengue,1
05579,2019,7,dengue,1
05579,2019,8,dengue,1
05579,2019,9,dengue,1
05579,2019,10,dengue,1
05579,2019,11,dengue,1
05579,2019,12,dengue,1
05579,2019,13,dengue,1
05579,2019,14,dengue,1
05579,2019,15,dengue,1
05579,2019,16,dengue,1
05579,2019,17,dengue,1
05579,2019,18,dengue,1
05579,2019,19,dengue,1
05579,2019,20,dengue,1
05579,2019,21,dengue,1
05579,2019,22,dengue,1
05579,2019,23,dengue,1
05579,2019,24,dengue,1
05579,2019,25,dengue,1
05579,2019,26,dengue,1
05579,2019,27,dengue,1
05579,2019,28,dengue,1
05579,2019,29,dengue,1
05579,2019,30,dengue,1
05579,2019,31,dengue,1
05579,2019,32,dengue,1
05579,2019,33,dengue,1
05579,2019,34,dengue,1
05579,2019,35,dengue,1
05579,2019,36,dengue,1
05579,2019,41,dengue,1
05579,2019,42,dengue,1
05579,2019,43,dengue,1
05579,2019,44,dengue,1
05579,2019,46,dengue,1
05579,2019,47,dengue,1
05579,2019,48,dengue,1
05579,2019,50,dengue,1
05585,2018,9,dengue,1
05585,2018,14,dengue,1
05585,2018,29,dengue,1
05585,2018,49,dengue,1
05585,2018,51,dengue,1
05585,2018,52,dengue,1
05585,2019,2,dengue,1
05585,2019,8,dengue,1
05585,2019,9,dengue,1
05585,2019,10,dengue,1
05585,2019,11,dengue,1
05585,2019,13,dengue,1
05585,2019,17,dengue,1
05585,2019,18,dengue,1
05585,2019,19,dengue,1
05585,2019,22,dengue,1
05585,2019,24,dengue,1
05585,2019,27,dengue,1
05585,2019,28,dengue,1
05585,2019,30,dengue,1
05585,2019,32,dengue,1
05585,2019,33,dengue,1
05585,2019,34,dengue,1
05585,2019,36,dengue,1
05585,2019,37,dengue,1
05585,2019,38,dengue,1
05585,2019,42,dengue,1
05585,2019,44,dengue,1
05585,2019,45,dengue,1
05585,2019,46,dengue,1
05585,2019,47,dengue,1
05585,2019,49,dengue,1
