cod_municipio,anio,semana_epi,tipo_dengue,casos,NOM_MPIO,NOM_DPTO,altitud_msnm,cat_altitud,poblacion,tasa_x100k
41807,2019,19,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,20,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,21,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,22,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,23,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,24,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,25,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,26,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,27,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,28,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,28,dengue_grave,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,29,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,30,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,31,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,32,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,33,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,34,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,35,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,36,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,37,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,38,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,39,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,40,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,41,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,41,dengue_grave,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,43,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,44,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,45,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,46,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,47,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,48,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,49,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,50,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,51,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41807,2019,52,dengue,1,TIMANÁ,HUILA,1249.0,Medio (1.000-1.800 m),22069.0,4.531242919932938
41872,2018,3,dengue_grave,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2018,21,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2018,48,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2018,50,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2018,51,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2018,52,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7282.0,13.732491073880801
41872,2019,1,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,3,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,4,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,5,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,6,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,8,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,9,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,11,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,14,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,15,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,17,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,18,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,20,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,22,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,23,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,24,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,25,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,28,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,29,dengue_grave,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,30,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,32,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,33,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,37,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,39,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,40,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,41,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,43,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,47,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,48,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,50,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41872,2019,51,dengue,1,VILLAVIEJA,HUILA,438.0,Bajo (<1.000 m),7316.0,13.66867140513942
41885,2018,2,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7740.0,12.919896640826872
41885,2018,14,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7740.0,12.919896640826872
41885,2019,1,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,6,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,7,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,8,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,12,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,13,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,16,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,18,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,19,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,20,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,21,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,22,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,23,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,23,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,24,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,25,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,26,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,27,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,28,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,29,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,30,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,30,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,31,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,32,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,32,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,33,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,33,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,34,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,35,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,36,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,36,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,37,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,37,dengue_grave,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,37,mortalidad,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,38,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,39,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,40,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,41,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,42,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,43,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,44,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,45,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
41885,2019,48,dengue,1,YAGUARÁ,HUILA,597.0,Bajo (<1.000 m),7789.0,12.838618564642445
44000,2018,2,dengue,1,,,,,,
44000,2018,3,dengue,1,,,,,,
44000,2018,4,dengue,1,,,,,,
44000,2018,25,dengue_grave,1,,,,,,
44000,2018,28,dengue,1,,,,,,
44000,2018,29,dengue,1,,,,,,
44000,2018,30,dengue,1,,,,,,
44000,2018,31,dengue,1,,,,,,
44000,2018,37,dengue,1,,,,,,
44000,2018,41,dengue,1,,,,,,
44000,2018,42,dengue,1,,,,,,
44000,2018,45,dengue,1,,,,,,
44000,2018,46,dengue,1,,,,,,
44000,2018,48,dengue,1,,,,,,
44000,2018,51,dengue,1,,,,,,
44000,2019,1,dengue,1,,,,,,
44000,2019,2,dengue,1,,,,,,
44000,2019,7,dengue,1,,,,,,
44001,2018,1,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,2,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,3,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,4,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,5,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,6,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,7,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,9,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,10,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,10,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,10,mortalidad,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,11,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,12,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,13,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,14,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,15,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,16,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,17,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,18,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,18,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,18,mortalidad,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,19,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,19,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,20,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,21,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,22,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,23,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,23,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,24,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,25,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,26,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,27,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,28,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,29,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,30,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,31,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,31,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,32,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,33,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,34,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,35,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,36,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,37,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,37,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,38,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,39,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,40,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,41,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,42,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,43,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,44,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,45,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,46,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,47,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,48,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,49,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,50,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,51,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2018,52,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),188019.0,0.5318611416931268
44001,2019,1,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,2,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,2,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,3,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,3,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,4,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,4,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,5,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,6,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,7,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,8,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,9,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,10,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,11,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,12,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,13,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,14,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,15,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,15,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,16,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,17,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,18,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,19,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,20,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,21,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,22,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,23,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,23,dengue_grave,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,24,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,26,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,27,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,28,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,29,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,30,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,31,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,32,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,33,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,34,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,35,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,36,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,40,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,41,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,42,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,43,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,44,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,45,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,46,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,47,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
44001,2019,48,dengue,1,RIOHACHA,LA GUAJIRA,92.0,Bajo (<1.000 m),193478.0,0.5168546294669162
